Test Date,County,New Positives,Cumulative Number of Positives,Total Number of Tests Performed,Cumulative Number of Tests Performed,Test % Positive,Geography
7/26/2020,Schuyler,0,20,20,4582,0.00%,COUNTY
7/26/2020,Seneca,0,83,48,7994,0.00%,COUNTY
7/26/2020,St. Lawrence,0,258,488,26296,0.00%,COUNTY
7/26/2020,Steuben,0,288,187,18648,0.00%,COUNTY
7/26/2020,Suffolk,84,42967,5292,452803,1.59%,COUNTY
7/26/2020,Sullivan,0,1476,87,17676,0.00%,COUNTY
7/26/2020,Tioga,1,180,145,10308,0.69%,COUNTY
7/26/2020,Tompkins,1,225,91,28811,1.10%,COUNTY
7/26/2020,Ulster,1,1926,423,52769,0.24%,COUNTY
7/26/2020,Warren,0,294,268,15176,0.00%,COUNTY
7/26/2020,Washington,1,254,271,14108,0.37%,COUNTY
7/26/2020,Wayne,2,243,272,23456,0.74%,COUNTY
7/26/2020,Westchester,22,35799,3937,374827,0.56%,COUNTY
7/26/2020,Wyoming,0,110,175,8952,0.00%,COUNTY
7/26/2020,Yates,1,52,67,5327,1.49%,COUNTY
7/27/2020,Albany,15,2468,929,73097,1.61%,COUNTY
7/27/2020,Allegany,0,74,53,8785,0.00%,COUNTY
7/27/2020,Bronx,34,49422,3654,452468,0.93%,COUNTY
7/27/2020,Broome,6,992,522,56885,1.15%,COUNTY
7/27/2020,Cattaraugus,0,153,182,18848,0.00%,COUNTY
7/27/2020,Cayuga,0,140,168,19194,0.00%,COUNTY
7/27/2020,Chautauqua,1,219,339,29141,0.29%,COUNTY
7/27/2020,Chemung,0,160,142,22639,0.00%,COUNTY
7/27/2020,Chenango,0,203,92,16032,0.00%,COUNTY
7/27/2020,Clinton,3,123,395,18280,0.76%,COUNTY
7/27/2020,Columbia,1,504,232,17093,0.43%,COUNTY
7/27/2020,Cortland,2,89,267,13991,0.75%,COUNTY
7/27/2020,Delaware,1,99,110,10954,0.91%,COUNTY
7/27/2020,Dutchess,7,4447,1020,87238,0.69%,COUNTY
7/27/2020,Erie,37,8364,2806,214188,1.32%,COUNTY
7/27/2020,Essex,0,55,90,9063,0.00%,COUNTY
7/27/2020,Franklin,3,47,146,11750,2.05%,COUNTY
7/27/2020,Fulton,0,270,67,12785,0.00%,COUNTY
7/27/2020,Genesee,0,266,155,14720,0.00%,COUNTY
7/27/2020,Greene,1,283,100,9876,1.00%,COUNTY
7/27/2020,Hamilton,0,7,10,1267,0.00%,COUNTY
7/27/2020,Herkimer,2,236,145,19131,1.38%,COUNTY
7/27/2020,Jefferson,0,128,115,20808,0.00%,COUNTY
7/27/2020,Kings,57,62110,6374,733000,0.89%,COUNTY
7/27/2020,Lewis,0,34,35,6121,0.00%,COUNTY
7/27/2020,Livingston,0,162,162,13517,0.00%,COUNTY
7/27/2020,Madison,1,391,156,15876,0.64%,COUNTY
7/27/2020,Monroe,12,4632,3058,208420,0.39%,COUNTY
7/27/2020,Montgomery,4,152,68,13988,5.88%,COUNTY
7/27/2020,Nassau,42,43059,4208,443479,1.00%,COUNTY
7/27/2020,New York,30,30280,5657,528509,0.53%,COUNTY
7/27/2020,Niagara,0,1424,698,50707,0.00%,COUNTY
7/27/2020,Oneida,18,2028,830,71794,2.17%,COUNTY
7/27/2020,Onondaga,21,3419,1744,129232,1.20%,COUNTY
7/27/2020,Ontario,2,345,295,25498,0.68%,COUNTY
7/27/2020,Orange,14,11024,792,96368,1.77%,COUNTY
7/27/2020,Orleans,0,290,74,7894,0.00%,COUNTY
7/27/2020,Oswego,0,239,311,24772,0.00%,COUNTY
7/27/2020,Otsego,2,105,171,12780,1.17%,COUNTY
7/27/2020,Out-of-State,0,0,0,0,0.00%,COUNTY
7/27/2020,Putnam,4,1412,282,25751,1.42%,COUNTY
7/27/2020,Queens,60,67739,5574,672922,1.08%,COUNTY
7/27/2020,Rensselaer,3,690,356,31484,0.84%,COUNTY
7/27/2020,Richmond,17,14698,1571,152029,1.08%,COUNTY
7/27/2020,Rockland,4,13845,772,101080,0.52%,COUNTY
7/27/2020,Saratoga,3,691,639,43768,0.47%,COUNTY
7/27/2020,Schenectady,8,998,543,39955,1.47%,COUNTY
7/27/2020,Schoharie,0,68,36,4384,0.00%,COUNTY
7/27/2020,Schuyler,0,20,23,4605,0.00%,COUNTY
7/27/2020,Seneca,1,84,36,8030,2.78%,COUNTY
7/27/2020,St. Lawrence,0,258,248,26544,0.00%,COUNTY
7/27/2020,Steuben,1,289,161,18809,0.62%,COUNTY
7/27/2020,Suffolk,57,43024,4926,457729,1.16%,COUNTY
7/27/2020,Sullivan,0,1476,174,17850,0.00%,COUNTY
7/27/2020,Tioga,0,180,85,10393,0.00%,COUNTY
7/27/2020,Tompkins,0,225,202,29013,0.00%,COUNTY
7/27/2020,Ulster,16,1942,796,53565,2.01%,COUNTY
7/27/2020,Warren,4,298,141,15317,2.84%,COUNTY
7/27/2020,Washington,0,254,96,14204,0.00%,COUNTY
7/27/2020,Wayne,0,243,356,23812,0.00%,COUNTY
7/27/2020,Westchester,39,35838,3847,378674,1.01%,COUNTY
7/27/2020,Wyoming,1,111,106,9058,0.94%,COUNTY
7/27/2020,Yates,0,52,55,5382,0.00%,COUNTY
7/28/2020,Albany,12,2480,843,73940,1.42%,COUNTY
7/28/2020,Allegany,0,74,212,8997,0.00%,COUNTY
7/28/2020,Bronx,59,49481,3397,455865,1.74%,COUNTY
7/28/2020,Broome,23,1015,779,57664,2.95%,COUNTY
7/28/2020,Cattaraugus,4,157,176,19024,2.27%,COUNTY
7/28/2020,Cayuga,1,141,236,19430,0.42%,COUNTY
7/28/2020,Chautauqua,4,223,386,29527,1.04%,COUNTY
7/28/2020,Chemung,1,161,413,23052,0.24%,COUNTY
7/28/2020,Chenango,2,205,147,16179,1.36%,COUNTY
7/28/2020,Clinton,0,123,129,18409,0.00%,COUNTY
7/28/2020,Columbia,6,510,119,17212,5.04%,COUNTY
7/28/2020,Cortland,1,90,148,14139,0.68%,COUNTY
7/28/2020,Delaware,2,101,98,11052,2.04%,COUNTY
7/28/2020,Dutchess,6,4453,1250,88488,0.48%,COUNTY
7/28/2020,Erie,46,8410,2416,216604,1.90%,COUNTY
7/28/2020,Essex,0,55,113,9176,0.00%,COUNTY
7/28/2020,Franklin,1,48,90,11840,1.11%,COUNTY
7/28/2020,Fulton,0,270,74,12859,0.00%,COUNTY
7/28/2020,Genesee,1,267,186,14906,0.54%,COUNTY
7/28/2020,Greene,2,285,78,9954,2.56%,COUNTY
7/28/2020,Hamilton,0,7,2,1269,0.00%,COUNTY
7/28/2020,Herkimer,0,236,178,19309,0.00%,COUNTY
7/28/2020,Jefferson,0,128,67,20875,0.00%,COUNTY
7/28/2020,Kings,84,62194,8815,741815,0.95%,COUNTY
7/28/2020,Lewis,0,34,55,6176,0.00%,COUNTY
7/28/2020,Livingston,1,163,178,13695,0.56%,COUNTY
7/28/2020,Madison,2,393,304,16180,0.66%,COUNTY
7/28/2020,Monroe,24,4656,3644,212064,0.66%,COUNTY
7/28/2020,Montgomery,0,152,102,14090,0.00%,COUNTY
7/28/2020,Nassau,41,43100,4616,448095,0.89%,COUNTY
7/28/2020,New York,49,30329,6548,535057,0.75%,COUNTY
7/28/2020,Niagara,6,1430,543,51250,1.10%,COUNTY
7/28/2020,Oneida,25,2053,990,72784,2.53%,COUNTY
7/28/2020,Onondaga,18,3437,1664,130896,1.08%,COUNTY
7/28/2020,Ontario,2,347,373,25871,0.54%,COUNTY
7/28/2020,Orange,10,11034,648,97016,1.54%,COUNTY
7/28/2020,Orleans,1,291,111,8005,0.90%,COUNTY
7/28/2020,Oswego,0,239,254,25026,0.00%,COUNTY
7/28/2020,Otsego,2,107,124,12904,1.61%,COUNTY
7/28/2020,Out-of-State,0,0,0,0,0.00%,COUNTY
7/28/2020,Putnam,4,1416,295,26046,1.36%,COUNTY
7/28/2020,Queens,81,67820,7112,680034,1.14%,COUNTY
7/28/2020,Rensselaer,4,694,345,31829,1.16%,COUNTY
7/28/2020,Richmond,29,14727,1531,153560,1.89%,COUNTY
7/28/2020,Rockland,7,13852,646,101726,1.08%,COUNTY
7/28/2020,Saratoga,10,701,462,44230,2.16%,COUNTY
7/28/2020,Schenectady,12,1010,450,40405,2.67%,COUNTY
7/28/2020,Schoharie,0,68,44,4428,0.00%,COUNTY
7/28/2020,Schuyler,0,20,56,4661,0.00%,COUNTY
7/28/2020,Seneca,0,84,68,8098,0.00%,COUNTY
7/28/2020,St. Lawrence,1,259,298,26842,0.34%,COUNTY
7/28/2020,Steuben,1,290,330,19139,0.30%,COUNTY
7/28/2020,Suffolk,60,43084,4399,462128,1.36%,COUNTY
7/28/2020,Sullivan,0,1476,179,18029,0.00%,COUNTY
7/28/2020,Tioga,3,183,129,10522,2.33%,COUNTY
7/28/2020,Tompkins,0,225,534,29547,0.00%,COUNTY
7/28/2020,Ulster,31,1973,644,54209,4.81%,COUNTY
7/28/2020,Warren,0,298,166,15483,0.00%,COUNTY
7/28/2020,Washington,0,254,142,14346,0.00%,COUNTY
7/28/2020,Wayne,0,243,417,24229,0.00%,COUNTY
7/28/2020,Westchester,36,35874,3393,382067,1.06%,COUNTY
7/28/2020,Wyoming,0,111,83,9141,0.00%,COUNTY
7/28/2020,Yates,0,52,47,5429,0.00%,COUNTY
7/29/2020,Albany,13,2493,763,74703,1.70%,COUNTY
7/29/2020,Allegany,0,74,100,9097,0.00%,COUNTY
7/29/2020,Bronx,46,49527,4741,460606,0.97%,COUNTY
7/29/2020,Broome,14,1029,698,58362,2.01%,COUNTY
7/29/2020,Cattaraugus,0,157,239,19263,0.00%,COUNTY
7/29/2020,Cayuga,0,141,205,19635,0.00%,COUNTY
7/29/2020,Chautauqua,1,224,471,29998,0.21%,COUNTY
7/29/2020,Chemung,1,162,387,23439,0.26%,COUNTY
7/29/2020,Chenango,1,206,108,16287,0.93%,COUNTY
7/29/2020,Clinton,2,125,307,18716,0.65%,COUNTY
7/29/2020,Columbia,3,513,221,17433,1.36%,COUNTY
7/29/2020,Cortland,0,90,166,14305,0.00%,COUNTY
7/29/2020,Delaware,0,101,186,11238,0.00%,COUNTY
7/29/2020,Dutchess,15,4468,1715,90203,0.87%,COUNTY
7/29/2020,Erie,24,8434,3886,220490,0.62%,COUNTY
7/29/2020,Essex,0,55,106,9282,0.00%,COUNTY
7/29/2020,Franklin,0,48,78,11918,0.00%,COUNTY
7/29/2020,Fulton,5,275,151,13010,3.31%,COUNTY
7/29/2020,Genesee,3,270,306,15212,0.98%,COUNTY
7/29/2020,Greene,2,287,146,10100,1.37%,COUNTY
7/29/2020,Hamilton,0,7,4,1273,0.00%,COUNTY
7/29/2020,Herkimer,3,239,259,19568,1.16%,COUNTY
7/29/2020,Jefferson,0,128,195,21070,0.00%,COUNTY
7/29/2020,Kings,101,62295,9160,750975,1.10%,COUNTY
7/29/2020,Lewis,0,34,128,6304,0.00%,COUNTY
7/29/2020,Livingston,1,164,201,13896,0.50%,COUNTY
7/29/2020,Madison,3,396,162,16342,1.85%,COUNTY
7/29/2020,Monroe,21,4677,2914,214978,0.72%,COUNTY
7/29/2020,Montgomery,0,152,142,14232,0.00%,COUNTY
7/29/2020,Nassau,58,43158,5731,453826,1.01%,COUNTY
7/29/2020,New York,70,30399,7387,542444,0.95%,COUNTY
7/29/2020,Niagara,4,1434,860,52110,0.47%,COUNTY
7/29/2020,Oneida,9,2062,1033,73817,0.87%,COUNTY
7/29/2020,Onondaga,22,3459,1408,132304,1.56%,COUNTY
7/29/2020,Ontario,2,349,397,26268,0.50%,COUNTY
7/29/2020,Orange,38,11072,2123,99139,1.79%,COUNTY
7/29/2020,Orleans,0,291,80,8085,0.00%,COUNTY
7/29/2020,Oswego,1,240,341,25367,0.29%,COUNTY
7/29/2020,Otsego,0,107,175,13079,0.00%,COUNTY
7/29/2020,Out-of-State,0,0,0,0,0.00%,COUNTY
7/29/2020,Putnam,2,1418,422,26468,0.47%,COUNTY
7/29/2020,Queens,74,67894,6889,686923,1.07%,COUNTY
7/29/2020,Rensselaer,24,718,309,32138,7.77%,COUNTY
7/29/2020,Richmond,21,14748,1720,155280,1.22%,COUNTY
7/29/2020,Rockland,8,13860,642,102368,1.25%,COUNTY
7/29/2020,Saratoga,8,709,537,44767,1.49%,COUNTY
7/29/2020,Schenectady,8,1018,512,40917,1.56%,COUNTY
7/29/2020,Schoharie,0,68,62,4490,0.00%,COUNTY
7/29/2020,Schuyler,0,20,99,4760,0.00%,COUNTY
7/29/2020,Seneca,0,84,102,8200,0.00%,COUNTY
7/29/2020,St. Lawrence,1,260,313,27155,0.32%,COUNTY
7/29/2020,Steuben,0,290,393,19532,0.00%,COUNTY
7/29/2020,Suffolk,86,43170,6247,468375,1.38%,COUNTY
7/29/2020,Sullivan,3,1479,446,18475,0.67%,COUNTY
7/29/2020,Tioga,1,184,118,10640,0.85%,COUNTY
7/29/2020,Tompkins,2,227,740,30287,0.27%,COUNTY
7/29/2020,Ulster,37,2010,967,55176,3.83%,COUNTY
7/29/2020,Warren,0,298,129,15612,0.00%,COUNTY
7/29/2020,Washington,0,254,144,14490,0.00%,COUNTY
7/29/2020,Wayne,0,243,355,24584,0.00%,COUNTY
7/29/2020,Westchester,39,35913,4552,386619,0.86%,COUNTY
7/29/2020,Wyoming,0,111,129,9270,0.00%,COUNTY
7/29/2020,Yates,0,52,39,5468,0.00%,COUNTY
7/30/2020,Albany,10,2503,745,75448,1.34%,COUNTY
7/30/2020,Allegany,0,74,65,9162,0.00%,COUNTY
7/30/2020,Bronx,46,49573,3994,464600,1.15%,COUNTY
7/30/2020,Broome,8,1037,777,59139,1.03%,COUNTY
7/30/2020,Cattaraugus,1,158,254,19517,0.39%,COUNTY
7/30/2020,Cayuga,2,143,152,19787,1.32%,COUNTY
7/30/2020,Chautauqua,4,228,422,30420,0.95%,COUNTY
7/30/2020,Chemung,1,163,409,23848,0.24%,COUNTY
7/30/2020,Chenango,1,207,189,16476,0.53%,COUNTY
7/30/2020,Clinton,1,126,158,18874,0.63%,COUNTY
7/30/2020,Columbia,3,516,253,17686,1.19%,COUNTY
7/30/2020,Cortland,1,91,247,14552,0.40%,COUNTY
7/30/2020,Delaware,1,102,126,11364,0.79%,COUNTY
7/30/2020,Dutchess,22,4490,1610,91813,1.37%,COUNTY
7/30/2020,Erie,58,8492,3108,223598,1.87%,COUNTY
7/30/2020,Essex,0,55,38,9320,0.00%,COUNTY
7/30/2020,Franklin,2,50,87,12005,2.30%,COUNTY
7/30/2020,Fulton,0,275,227,13237,0.00%,COUNTY
7/30/2020,Genesee,0,270,241,15453,0.00%,COUNTY
7/30/2020,Greene,2,289,213,10313,0.94%,COUNTY
7/30/2020,Hamilton,0,7,8,1281,0.00%,COUNTY
7/30/2020,Herkimer,0,239,200,19768,0.00%,COUNTY
7/30/2020,Jefferson,1,129,232,21302,0.43%,COUNTY
7/30/2020,Kings,90,62385,9095,760070,0.99%,COUNTY
7/30/2020,Lewis,0,34,49,6353,0.00%,COUNTY
7/30/2020,Livingston,1,165,375,14271,0.27%,COUNTY
7/30/2020,Madison,2,398,250,16592,0.80%,COUNTY
7/30/2020,Monroe,33,4710,3785,218763,0.87%,COUNTY
7/30/2020,Montgomery,2,154,198,14430,1.01%,COUNTY
7/30/2020,Nassau,45,43203,5138,458964,0.88%,COUNTY
7/30/2020,New York,59,30458,7859,550303,0.75%,COUNTY
7/30/2020,Niagara,6,1440,515,52625,1.17%,COUNTY
7/30/2020,Oneida,8,2070,609,74426,1.31%,COUNTY
7/30/2020,Onondaga,5,3464,1481,133785,0.34%,COUNTY
7/30/2020,Ontario,0,349,579,26847,0.00%,COUNTY
7/30/2020,Orange,10,11082,712,99851,1.40%,COUNTY
7/30/2020,Orleans,2,293,100,8185,2.00%,COUNTY
7/30/2020,Oswego,1,241,253,25620,0.40%,COUNTY
7/30/2020,Otsego,5,112,249,13328,2.01%,COUNTY
7/30/2020,Out-of-State,0,0,0,0,0.00%,COUNTY
7/30/2020,Putnam,3,1421,286,26754,1.05%,COUNTY
7/30/2020,Queens,74,67968,7561,694484,0.98%,COUNTY
7/30/2020,Rensselaer,6,724,413,32551,1.45%,COUNTY
7/30/2020,Richmond,16,14764,1562,156842,1.02%,COUNTY
7/30/2020,Rockland,4,13864,789,103157,0.51%,COUNTY
7/30/2020,Saratoga,6,715,540,45307,1.11%,COUNTY
7/30/2020,Schenectady,5,1023,563,41480,0.89%,COUNTY
7/30/2020,Schoharie,0,68,55,4545,0.00%,COUNTY
7/30/2020,Schuyler,1,21,98,4858,1.02%,COUNTY
7/30/2020,Seneca,0,84,137,8337,0.00%,COUNTY
7/30/2020,St. Lawrence,0,260,270,27425,0.00%,COUNTY
7/30/2020,Steuben,0,290,266,19798,0.00%,COUNTY
7/30/2020,Suffolk,54,43224,5371,473746,1.01%,COUNTY
7/30/2020,Sullivan,1,1480,99,18574,1.01%,COUNTY
7/30/2020,Tioga,3,187,150,10790,2.00%,COUNTY
7/30/2020,Tompkins,1,228,734,31021,0.14%,COUNTY
7/30/2020,Ulster,11,2021,851,56027,1.29%,COUNTY
7/30/2020,Warren,2,300,228,15840,0.88%,COUNTY
7/30/2020,Washington,0,254,249,14739,0.00%,COUNTY
7/30/2020,Wayne,2,245,308,24892,0.65%,COUNTY
7/30/2020,Westchester,20,35933,3133,389752,0.64%,COUNTY
7/30/2020,Wyoming,1,112,114,9384,0.88%,COUNTY
7/30/2020,Yates,1,53,90,5558,1.11%,COUNTY
7/31/2020,Albany,12,2515,1055,76503,1.14%,COUNTY
7/31/2020,Allegany,0,74,102,9264,0.00%,COUNTY
7/31/2020,Bronx,53,49626,5253,469853,1.01%,COUNTY
7/31/2020,Broome,11,1048,781,59920,1.41%,COUNTY
7/31/2020,Cattaraugus,0,158,217,19734,0.00%,COUNTY
7/31/2020,Cayuga,1,144,236,20023,0.42%,COUNTY
7/31/2020,Chautauqua,3,231,729,31149,0.41%,COUNTY
7/31/2020,Chemung,0,163,232,24080,0.00%,COUNTY
7/31/2020,Chenango,2,209,193,16669,1.04%,COUNTY
7/31/2020,Clinton,1,127,297,19171,0.34%,COUNTY
7/31/2020,Columbia,3,519,258,17944,1.16%,COUNTY
7/31/2020,Cortland,0,91,168,14720,0.00%,COUNTY
7/31/2020,Delaware,1,103,156,11520,0.64%,COUNTY
7/31/2020,Dutchess,14,4504,1376,93189,1.02%,COUNTY
7/31/2020,Erie,56,8548,3740,227338,1.50%,COUNTY
7/31/2020,Essex,0,55,127,9447,0.00%,COUNTY
7/31/2020,Franklin,0,50,288,12293,0.00%,COUNTY
7/31/2020,Fulton,7,282,190,13427,3.68%,COUNTY
7/31/2020,Genesee,2,272,207,15660,0.97%,COUNTY
7/31/2020,Greene,0,289,189,10502,0.00%,COUNTY
7/31/2020,Hamilton,0,7,9,1290,0.00%,COUNTY
7/31/2020,Herkimer,1,240,244,20012,0.41%,COUNTY
7/31/2020,Jefferson,1,130,129,21431,0.78%,COUNTY
7/31/2020,Kings,109,62494,10667,770737,1.02%,COUNTY
7/31/2020,Lewis,0,34,65,6418,0.00%,COUNTY
7/31/2020,Livingston,1,166,246,14517,0.41%,COUNTY
7/31/2020,Madison,1,399,187,16779,0.53%,COUNTY
7/31/2020,Monroe,32,4742,2971,221734,1.08%,COUNTY
7/31/2020,Montgomery,1,155,211,14641,0.47%,COUNTY
7/31/2020,Nassau,68,43271,7106,466070,0.96%,COUNTY
7/31/2020,New York,60,30518,9505,559808,0.63%,COUNTY
7/31/2020,Niagara,4,1444,748,53373,0.53%,COUNTY
7/31/2020,Oneida,11,2081,1031,75457,1.07%,COUNTY
7/31/2020,Onondaga,13,3477,1678,135463,0.77%,COUNTY
7/31/2020,Ontario,0,349,393,27240,0.00%,COUNTY
7/31/2020,Orange,6,11088,986,100837,0.61%,COUNTY
7/31/2020,Orleans,2,295,170,8355,1.18%,COUNTY
7/31/2020,Oswego,3,244,413,26033,0.73%,COUNTY
7/31/2020,Otsego,0,112,152,13480,0.00%,COUNTY
7/31/2020,Out-of-State,0,0,0,0,0.00%,COUNTY
7/31/2020,Putnam,4,1425,309,27063,1.29%,COUNTY
7/31/2020,Queens,73,68041,9722,704206,0.75%,COUNTY
7/31/2020,Rensselaer,10,734,478,33029,2.09%,COUNTY
7/31/2020,Richmond,17,14781,2229,159071,0.76%,COUNTY
7/31/2020,Rockland,16,13880,898,104055,1.78%,COUNTY
7/31/2020,Saratoga,11,726,1028,46335,1.07%,COUNTY
7/31/2020,Schenectady,9,1032,666,42146,1.35%,COUNTY
7/31/2020,Schoharie,0,68,61,4606,0.00%,COUNTY
7/31/2020,Schuyler,1,22,66,4924,1.52%,COUNTY
7/31/2020,Seneca,1,85,124,8461,0.81%,COUNTY
7/31/2020,St. Lawrence,1,261,603,28028,0.17%,COUNTY
7/31/2020,Steuben,0,290,216,20014,0.00%,COUNTY
7/31/2020,Suffolk,76,43300,6595,480341,1.15%,COUNTY
7/31/2020,Sullivan,3,1483,119,18693,2.52%,COUNTY
7/31/2020,Tioga,1,188,133,10923,0.75%,COUNTY
7/31/2020,Tompkins,2,230,589,31610,0.34%,COUNTY
7/31/2020,Ulster,5,2026,642,56669,0.78%,COUNTY
7/31/2020,Warren,0,300,238,16078,0.00%,COUNTY
7/31/2020,Washington,1,255,261,15000,0.38%,COUNTY
7/31/2020,Wayne,0,245,458,25350,0.00%,COUNTY
7/31/2020,Westchester,41,35974,4465,394217,0.92%,COUNTY
7/31/2020,Wyoming,0,112,74,9458,0.00%,COUNTY
7/31/2020,Yates,2,55,58,5616,3.45%,COUNTY
8/1/2020,Albany,6,2521,463,76966,1.30%,COUNTY
8/1/2020,Allegany,0,74,118,9382,0.00%,COUNTY
8/1/2020,Bronx,50,49676,3384,473237,1.48%,COUNTY
8/1/2020,Broome,6,1054,825,60745,0.73%,COUNTY
8/1/2020,Cattaraugus,1,159,229,19963,0.44%,COUNTY
8/1/2020,Cayuga,4,148,115,20138,3.48%,COUNTY
8/1/2020,Chautauqua,1,232,262,31411,0.38%,COUNTY
8/1/2020,Chemung,0,163,196,24276,0.00%,COUNTY
8/1/2020,Chenango,2,211,289,16958,0.69%,COUNTY
8/1/2020,Clinton,0,127,381,19552,0.00%,COUNTY
8/1/2020,Columbia,3,522,73,18017,4.11%,COUNTY
8/1/2020,Cortland,1,92,233,14953,0.43%,COUNTY
8/1/2020,Delaware,0,103,148,11668,0.00%,COUNTY
8/1/2020,Dutchess,16,4520,1429,94618,1.12%,COUNTY
8/1/2020,Erie,24,8572,2624,229962,0.91%,COUNTY
8/1/2020,Essex,0,55,110,9557,0.00%,COUNTY
8/1/2020,Franklin,0,50,135,12428,0.00%,COUNTY
8/1/2020,Fulton,1,283,185,13612,0.54%,COUNTY
8/1/2020,Genesee,0,272,125,15785,0.00%,COUNTY
8/1/2020,Greene,0,289,54,10556,0.00%,COUNTY
8/1/2020,Hamilton,0,7,8,1298,0.00%,COUNTY
8/1/2020,Herkimer,1,241,316,20328,0.32%,COUNTY
8/1/2020,Jefferson,4,134,287,21718,1.39%,COUNTY
8/1/2020,Kings,83,62577,7441,778178,1.12%,COUNTY
8/1/2020,Lewis,1,35,55,6473,1.82%,COUNTY
8/1/2020,Livingston,1,167,130,14647,0.77%,COUNTY
8/1/2020,Madison,1,400,142,16921,0.70%,COUNTY
8/1/2020,Monroe,26,4768,2679,224413,0.97%,COUNTY
8/1/2020,Montgomery,2,157,293,14934,0.68%,COUNTY
8/1/2020,Nassau,51,43322,4727,470797,1.08%,COUNTY
8/1/2020,New York,46,30564,6825,566633,0.67%,COUNTY
8/1/2020,Niagara,2,1446,519,53892,0.39%,COUNTY
8/1/2020,Oneida,6,2087,523,75980,1.15%,COUNTY
8/1/2020,Onondaga,8,3485,1274,136737,0.63%,COUNTY
8/1/2020,Ontario,0,349,273,27513,0.00%,COUNTY
8/1/2020,Orange,5,11093,585,101422,0.85%,COUNTY
8/1/2020,Orleans,0,295,81,8436,0.00%,COUNTY
8/1/2020,Oswego,2,246,307,26340,0.65%,COUNTY
8/1/2020,Otsego,0,112,153,13633,0.00%,COUNTY
8/1/2020,Out-of-State,0,0,0,0,0.00%,COUNTY
8/1/2020,Putnam,3,1428,213,27276,1.41%,COUNTY
8/1/2020,Queens,60,68101,6641,710847,0.90%,COUNTY
8/1/2020,Rensselaer,2,736,265,33294,0.75%,COUNTY
8/1/2020,Richmond,24,14805,1599,160670,1.50%,COUNTY
8/1/2020,Rockland,2,13882,573,104628,0.35%,COUNTY
8/1/2020,Saratoga,6,732,603,46938,1.00%,COUNTY
8/1/2020,Schenectady,3,1035,332,42478,0.90%,COUNTY
8/1/2020,Schoharie,0,68,56,4662,0.00%,COUNTY
8/1/2020,Schuyler,0,22,82,5006,0.00%,COUNTY
8/1/2020,Seneca,1,86,77,8538,1.30%,COUNTY
8/1/2020,St. Lawrence,1,262,418,28446,0.24%,COUNTY
8/1/2020,Steuben,2,292,147,20161,1.36%,COUNTY
8/1/2020,Suffolk,45,43345,4797,485138,0.94%,COUNTY
8/1/2020,Sullivan,0,1483,62,18755,0.00%,COUNTY
8/1/2020,Tioga,1,189,70,10993,1.43%,COUNTY
8/1/2020,Tompkins,0,230,329,31939,0.00%,COUNTY
8/1/2020,Ulster,2,2028,394,57063,0.51%,COUNTY
8/1/2020,Warren,0,300,159,16237,0.00%,COUNTY
8/1/2020,Washington,0,255,96,15096,0.00%,COUNTY
8/1/2020,Wayne,1,246,294,25644,0.34%,COUNTY
8/1/2020,Westchester,24,35998,3363,397580,0.71%,COUNTY
8/1/2020,Wyoming,0,112,309,9767,0.00%,COUNTY
8/1/2020,Yates,0,55,86,5702,0.00%,COUNTY
8/2/2020,Albany,10,2531,529,77495,1.89%,COUNTY
8/2/2020,Allegany,1,75,63,9445,1.59%,COUNTY
8/2/2020,Bronx,38,49714,3630,476867,1.05%,COUNTY
8/2/2020,Broome,10,1064,743,61488,1.35%,COUNTY
8/2/2020,Cattaraugus,3,162,146,20109,2.05%,COUNTY
8/2/2020,Cayuga,0,148,85,20223,0.00%,COUNTY
8/2/2020,Chautauqua,2,234,230,31641,0.87%,COUNTY
8/2/2020,Chemung,0,163,90,24366,0.00%,COUNTY
8/2/2020,Chenango,0,211,206,17164,0.00%,COUNTY
8/2/2020,Clinton,0,127,184,19736,0.00%,COUNTY
8/2/2020,Columbia,1,523,73,18090,1.37%,COUNTY
8/2/2020,Cortland,0,92,103,15056,0.00%,COUNTY
8/2/2020,Delaware,1,104,134,11802,0.75%,COUNTY
8/2/2020,Dutchess,23,4543,1047,95665,2.20%,COUNTY
8/2/2020,Erie,54,8626,2148,232110,2.51%,COUNTY
8/2/2020,Essex,0,55,152,9709,0.00%,COUNTY
8/2/2020,Franklin,0,50,88,12516,0.00%,COUNTY
8/2/2020,Fulton,2,285,133,13745,1.50%,COUNTY
8/2/2020,Genesee,1,273,93,15878,1.08%,COUNTY
8/2/2020,Greene,0,289,76,10632,0.00%,COUNTY
8/2/2020,Hamilton,0,7,13,1311,0.00%,COUNTY
8/2/2020,Herkimer,5,246,278,20606,1.80%,COUNTY
8/2/2020,Jefferson,0,134,176,21894,0.00%,COUNTY
8/2/2020,Kings,64,62641,6911,785089,0.93%,COUNTY
8/2/2020,Lewis,0,35,16,6489,0.00%,COUNTY
8/2/2020,Livingston,0,167,141,14788,0.00%,COUNTY
8/2/2020,Madison,1,401,80,17001,1.25%,COUNTY
8/2/2020,Monroe,22,4790,2384,226797,0.92%,COUNTY
8/2/2020,Montgomery,3,160,202,15136,1.49%,COUNTY
8/2/2020,Nassau,58,43380,3808,474605,1.52%,COUNTY
8/2/2020,New York,57,30621,6704,573337,0.85%,COUNTY
8/2/2020,Niagara,3,1449,314,54206,0.96%,COUNTY
